"","Date","ADX","ATR","B.S","BB_lower","BB_upper","D.E","EMA_100","EPS","Gross.Margin","MACD","OBV","P.B","Price.to.Earnings","Revenue.Growth","ROE","RSI","sentiment_score","SMA_100","STOCH_D","STOCH_K","EMA_50","Close"
"11",2021-10-15,28.3333718219906,3.05305807396704,13.39583333,159.06560068757,172.248100179129,2.042055771,168.509214351382,1.3875,0.028904159,-1.1764438331827,473868000,12.44566096,120.1585586,9.443670105,10.3605917,58.1950811731094,0.0194571428571429,170.316674957275,58.1795022185872,75.837869413276,167.986345435149,170.45100402832
"12",2021-10-18,27.2327449442608,3.06380329803636,13.39583333,158.725093945872,173.043657580006,2.042055771,168.585012198191,1.3875,0.028904159,-0.533039723561728,537350000,12.44566096,120.1585586,9.443670105,10.3605917,61.3169317149619,0.0616428571428572,170.407465057373,74.0965650168625,90.9076398285298,168.156959559858,172.337005615234
"13",2021-10-19,26.2913047488754,2.96170956009068,13.39583333,158.476524935839,173.794826687696,2.042055771,168.656744714513,1.3875,0.028904159,-0.0332042493669746,489628000,12.44566096,120.1585586,9.443670105,10.3605917,60.980195029281,0.3220875,170.514485168457,88.0941309410335,97.5368835812947,168.315804450549,172.207504272461
"14",2021-10-20,24.9948537596291,2.97333828570921,13.39583333,158.396825192266,174.049576785273,2.042055771,168.698254838611,1.3875,0.028904159,0.242754782691662,446832000,12.44566096,120.1585586,9.443670105,10.3605917,57.181871033665,0.0972333333333333,170.610480194092,92.3300358387218,88.545584106341,168.411380981172,170.753005981445
"15",2021-10-21,23.7910064124718,2.89410081329248,13.39583333,158.323153121402,174.218298904965,2.042055771,168.758695406956,1.3875,0.028904159,0.53576802008763,484460000,12.44566096,120.1585586,9.443670105,10.3605917,59.0650051343895,-0.0710166666666667,170.71866027832,89.7215929359507,83.0823111202166,168.542326963873,171.750503540039
"16",2021-10-22,22.7935829204935,3.05777226224536,13.39583333,158.429872921103,173.661728641397,2.042055771,168.719463742222,1.3875,0.028904159,0.362524050125785,421678000,12.44566096,120.1585586,9.443670105,10.3605917,47.7823146175975,-0.0565583333333333,170.769440307617,74.7561260660753,52.6404829716684,168.473117919717,166.777496337891
"17",2021-10-25,22.3657105633351,3.01828887800015,13.39583333,158.468978200036,173.195473399085,2.042055771,168.665979185986,1.3875,0.028904159,0.162113044042229,377158000,12.44566096,120.1585586,9.443670105,10.3605917,46.3277515375027,-0.0437071428571428,170.836120300293,56.2881827394937,33.1417541265961,168.376858144526,166.018493652344
"18",2021-10-26,20.7765681484941,3.14466153696554,13.39583333,158.506368972893,173.458631942634,2.042055771,168.668702317243,1.3875,0.028904159,0.22541396623572,431124000,12.44566096,120.1585586,9.443670105,10.3605917,52.0907901121865,0.1437625,170.921045227051,35.7504517631669,21.4691181912362,168.393589092366,168.803497314453
"19",2021-10-27,19.6256299079274,3.15415082694513,13.39583333,158.584328632358,173.837521953579,2.042055771,168.687628933931,1.3875,0.028904159,0.33793269504622,485168000,12.44566096,120.1585586,9.443670105,10.3605917,53.6700907283506,0.1753625,171.018285217285,32.3879423542507,42.55295474492,168.441859969526,169.624496459961
"20",2021-10-28,19.1679989201299,3.26099676048364,13.39583333,158.600378690508,174.629122652266,2.042055771,168.759725518798,1.3875,0.028904159,0.637941811616429,599342000,12.44566096,120.1585586,9.443670105,10.3605917,58.5200120271953,-0.00145,171.109515228271,43.1235175764772,65.3484797932755,168.594277479338,172.328506469727
"21",2021-10-29,18.5197270122986,3.6468188564145,13.39583333,158.860548534493,174.814803943534,2.042055771,168.756988493422,1.3875,0.028904159,0.57000653897407,469620000,12.44566096,120.1585586,9.443670105,10.3605917,50.6863736009721,0.140446875,171.155155334473,57.8317095914618,65.59369423619,168.59534525416,168.621505737305
"22",2021-11-01,17.9016993356641,3.68576046258299,13.39583333,159.906189549427,174.410813319226,2.042055771,168.700523420668,1.3875,0.028904159,0.293623855681545,397442000,12.44566096,120.1585586,9.443670105,10.3605917,45.8442455613235,0.373936363636364,171.139385375977,60.5446996105523,50.6919248021914,168.489861217501,165.905502319336
"23",2021-11-02,17.4411076442956,3.59238430544816,13.39583333,160.650998728993,174.124753529307,2.042055771,168.639869431115,1.3875,0.028904159,0.0523592297020912,344890000,12.44566096,120.1585586,9.443670105,10.3605917,45.3835212735535,0.336614285714286,171.122345275879,48.6656144804578,29.711224402992,168.378003795177,165.637496948242
"24",2021-11-03,16.3716713083802,3.6836422205724,13.39583333,161.212580760059,174.173121754589,2.042055771,168.650961065117,1.3875,0.028904159,0.146925585647494,412834000,12.44566096,120.1585586,9.443670105,10.3605917,52.2526493607014,0.260728571428571,171.12241027832,37.329808925189,31.5862775703837,168.410238820787,169.199996948242
"25",2021-11-04,16.6286841679937,3.89777515452426,13.39583333,161.23784782178,175.02070472949,2.042055771,168.753912452016,1.3875,0.028904159,0.590282571089233,519894000,12.44566096,120.1585586,9.443670105,10.3605917,59.4258217650472,0.343933333333333,171.169345397949,38.5860763566335,54.4607270965247,168.623563027953,173.850006103516
"26",2021-11-05,17.5069915118831,3.9381841418127,13.39583333,161.244588481307,176.165813435197,2.042055771,168.896399203624,1.3875,0.028904159,1.09839563446067,619834000,12.44566096,120.1585586,9.443670105,10.3605917,62.1879055748433,0.27975,171.221215362549,53.9594716205114,75.8314101946257,168.910854415414,175.949493408203
"27",2021-11-08,18.4353519753077,3.98238467290811,13.39583333,162.057955396001,176.565846789058,2.042055771,169.006351796165,1.3875,0.028904159,1.36427551484331,558354000,12.44566096,120.1585586,9.443670105,10.3605917,59.0917822793939,0.199642857142857,171.221085357666,70.4544636337489,81.0712536100962,169.128036796258,174.449005126953
"28",2021-11-09,19.4312762431986,4.07217876435218,13.39583333,162.497653945852,177.77064744575,2.042055771,169.200513006536,1.3875,0.028904159,1.90504338734752,644252000,12.44566096,120.1585586,9.443670105,10.3605917,64.6086848924135,0.34475,171.265750274658,79.7334511826714,82.2976897432924,169.507780173657,178.811492919922
"29",2021-11-10,19.6931705977341,4.28973824365626,13.39583333,163.315697250931,177.941453017624,2.042055771,169.297581922964,1.3875,0.028904159,1.93136532935085,563704000,12.44566096,120.1585586,9.443670105,10.3605917,55.8526469614635,0.3347,171.279795227051,78.0440885319232,70.7633222423808,169.687965001597,174.102493286133
"30",2021-11-11,19.9363582126598,4.25393536373829,13.39583333,164.119222183651,178.001128463322,2.042055771,169.383273370034,1.3875,0.028904159,1.89188743966935,518416000,12.44566096,120.1585586,9.443670105,10.3605917,55.0381234083784,0.360925,171.263325195312,67.6168667137501,49.789588155577,169.842358530946,173.625
"31",2021-11-12,19.7972182358703,4.28465467613589,13.39583333,164.058867630277,178.642133346286,2.042055771,169.519396814671,1.3875,0.028904159,2.04939808256688,572204000,12.44566096,120.1585586,9.443670105,10.3605917,58.6209622689515,0.48143,171.273990325928,51.8059906191515,34.8650614594966,170.093932993428,176.257507324219
"32",2021-11-15,20.278531331681,4.22407169354918,13.39583333,163.866755725625,179.328944347617,2.042055771,169.67315126551,1.3875,0.028904159,2.23133407597231,630798000,12.44566096,120.1585586,9.443670105,10.3605917,59.9607568305846,0.149457142857143,171.322290344238,41.3495563645844,39.3940194786796,170.375896271412,177.283996582031
"33",2021-11-16,20.7128896967155,4.10574440286877,13.39583333,163.753746418294,179.924703593913,2.042055771,169.818930520888,1.3875,0.028904159,2.3285855293193,586456000,12.44566096,120.1585586,9.443670105,10.3605917,59.4578537168724,0.368771428571429,171.391910400391,43.7190830814631,56.8981683062131,170.637037737714,177.035003662109
"34",2021-11-17,21.241576011214,3.97872690192446,13.39583333,163.748717285032,180.599431823855,2.042055771,169.970040747173,1.3875,0.028904159,2.41134797822204,637662000,12.44566096,120.1585586,9.443670105,10.3605917,60.0591292105796,0.259533333333333,171.444465332031,53.2999380559488,63.6076263829538,170.904212608715,177.449996948242
"35",2021-11-18,22.8532105121487,4.24881853504592,13.39583333,162.769611627142,182.883786505183,2.042055771,170.263762589296,1.3875,0.028904159,3.03527445306017,751732000,12.44566096,120.1585586,9.443670105,10.3605917,68.868972980762,0.197788888888889,171.568425292969,65.2120386744901,75.1303213343034,171.449262850507,184.802993774414
"36",2021-11-19,24.7684672189669,4.25401026008171,13.39583333,162.949523537555,184.408975607952,2.042055771,170.532371379008,1.3875,0.028904159,3.41177883550174,652998000,12.44566096,120.1585586,9.443670105,10.3605917,66.767084919307,0.229521052631579,171.686630401611,71.8191821271292,76.7195986641303,171.934723384594,183.828506469727
"37",2021-11-22,24.6929936176532,4.47143839510377,13.39583333,163.980254553548,184.639244652995,2.042055771,170.692690644031,1.3875,0.028904159,3.25306444243208,556154000,12.44566096,120.1585586,9.443670105,10.3605917,56.8043137504358,0.4638,171.756430358887,70.6980974000347,60.2443722016703,172.197224203343,178.628494262695
"38",2021-11-23,24.0551209296498,4.48540761304558,13.39583333,164.621731190051,185.017618175183,2.042055771,170.857231401602,1.3875,0.028904159,3.12143884134639,629958000,12.44566096,120.1585586,9.443670105,10.3605917,57.297204162648,0.3345,171.790960388184,57.4568752721855,35.4066549507559,172.46407811307,179.001998901367
"39",2021-11-24,23.4628105765038,4.43927193044523,13.39583333,165.227337395423,185.351611579186,2.042055771,171.018880137288,1.3875,0.028904159,2.98421669491242,676518000,12.44566096,120.1585586,9.443670105,10.3605917,57.3231706683681,0.4095,171.743295288086,39.0846400926743,21.6028931255969,172.72119240486,179.020492553711
"40",2021-11-26,22.4356387675401,4.58414527679177,13.39583333,165.464001573198,185.404896437056,2.042055771,171.102228982612,1.3875,0.028904159,2.54016302704892,616692000,12.44566096,120.1585586,9.443670105,10.3605917,50.5366008300339,-0.13005,171.647285308838,23.998648514822,14.9863974681132,172.819498460597,175.227996826172
"41",2021-11-29,21.4818363735023,4.58327820170564,13.39583333,166.387296828227,185.42730125527,2.042055771,171.240373091268,1.3875,0.028904159,2.39070108758705,682004000,12.44566096,120.1585586,9.443670105,10.3605917,54.8621666516787,0.55326,171.56236541748,17.7598662593781,16.690308184424,173.025734068799,178.078506469727
"42",2021-11-30,20.0135044200189,4.59075858301517,13.39583333,168.025541504,184.733856384184,2.042055771,171.321821156118,1.3875,0.028904159,2.02897741635968,601982000,12.44566096,120.1585586,9.443670105,10.3605917,50.3308646656493,0.13598,171.45623046875,14.8073247492898,12.7452685953322,173.117019021638,175.353500366211
"43",2021-12-01,19.1898905209493,4.68527593171721,13.39583333,169.650102956556,183.76414570067,2.042055771,171.338933700327,1.3875,0.028904159,1.46977570802903,527066000,12.44566096,120.1585586,9.443670105,10.3605917,45.6147083068145,0.1570625,171.318815460205,14.1653833576051,13.060573293059,173.080508653679,172.186004638672
"44",2021-12-02,18.6495020090513,4.59686297279712,13.39583333,170.27223621045,183.408812373535,2.042055771,171.349410185782,1.3875,0.028904159,0.989536937479471,462340000,12.44566096,120.1585586,9.443670105,10.3605917,45.1572113736838,0.61015,171.198815460205,10.6283187923367,6.07911448861885,173.032959146312,171.86799621582
"45",2021-12-03,19.09403630998,4.73733755188862,13.39583333,169.413398278141,183.831599890804,2.042055771,171.312580319789,1.3875,0.028904159,0.412267282190271,381628000,12.44566096,120.1585586,9.443670105,10.3605917,41.7818583198658,0.2399,171.052870483398,9.43331827592121,9.1602670460858,172.894000040697,169.489501953125
"46",2021-12-06,19.4390175016128,4.88188498296187,13.39583333,168.830936997345,183.955961806366,2.042055771,171.313687635355,1.3875,0.028904159,0.105183846701038,450488000,12.44566096,120.1585586,9.443670105,10.3605917,45.2627002947857,0.163671428571429,170.950955505371,12.0009743711822,20.7635415788419,172.834176500115,171.368499755859
"47",2021-12-07,18.577033823411,4.97110724875756,13.39583333,168.96813427049,183.990314521014,2.042055771,171.409743424851,1.3875,0.028904159,0.245980048485393,516898000,12.44566096,120.1585586,9.443670105,10.3605917,52.9888772852282,0.337136363636364,170.925785522461,25.4486479904119,46.422135346308,172.964777617949,176.164505004883
"48",2021-12-08,17.7766204079378,4.78956309782789,13.39583333,168.911578165875,183.781521809711,2.042055771,171.503768401799,1.3875,0.028904159,0.352968733558953,471644000,12.44566096,120.1585586,9.443670105,10.3605917,52.9779625994299,0.212975,170.912570495605,45.3604387360742,68.8956392830727,173.090002211784,176.158004760742
"49",2021-12-09,17.1940102595909,4.64959443591552,13.39583333,168.919080623697,183.780870548178,2.042055771,171.556584973031,1.3875,0.028904159,0.27426225815401,425582000,12.44566096,120.1585586,9.443670105,10.3605917,49.613765114525,0.320514285714286,170.867685546875,65.0260206114521,79.7602872049757,173.132394487754,174.171005249023
"50",2021-12-10,17.5229276260738,4.70512354428762,13.39583333,168.720377850248,183.83827388315,2.042055771,171.569563599609,1.3875,0.028904159,0.0531986697920104,364892000,12.44566096,120.1585586,9.443670105,10.3605917,46.4799514294382,-0.236128571428571,170.797205657959,72.4152214329154,68.5897378106979,173.096300806479,172.212005615234
"51",2021-12-13,18.1176725943792,4.58918620058293,13.39583333,167.839287714186,184.050363775072,2.042055771,171.529918872544,1.3875,0.028904159,-0.331562874329165,302722000,12.44566096,120.1585586,9.443670105,10.3605917,42.5708467915392,0.20495,170.673865661621,63.1931893833528,41.2295431343847,172.95791665261,169.567504882812
"52",2021-12-14,19.1927699383449,4.48478021778459,13.39583333,166.929186048915,184.141216477941,2.042055771,171.481633488098,1.3875,0.028904159,-0.667207076695377,246746000,12.44566096,120.1585586,9.443670105,10.3605917,41.8879628178631,-0.03745,170.536460723877,45.4806755710684,26.6227457681227,172.806292743017,169.091506958008
"53",2021-12-15,18.8644638838161,4.76479582932119,13.39583333,166.720117305684,183.978285099101,2.042055771,171.517937823807,1.3875,0.028904159,-0.585655663045145,322540000,12.44566096,120.1585586,9.443670105,10.3605917,49.6115227950808,0.249444444444444,170.419700775146,33.603881724904,32.9593562722046,172.826242142954,173.315002441406
"54",2021-12-16,18.3933792839253,4.85341706751699,13.39583333,165.907158693552,183.933344236136,2.042055771,171.465523256945,1.3875,0.028904159,-0.869595108714492,261664000,12.44566096,120.1585586,9.443670105,10.3605917,43.1177870735853,0.300930769230769,170.295215759277,34.0721919762684,42.6344738884778,172.671134694104,168.871002197266
"55",2021-12-17,18.5174100891778,4.88424468141645,13.39583333,166.160789509098,182.201164226254,2.042055771,171.436849565343,1.3875,0.028904159,-0.990686212355882,347206000,12.44566096,120.1585586,9.443670105,10.3605917,45.1137840183376,0.2038,170.180230712891,42.6392550055404,52.3239348559388,172.567070660259,170.017501831055
"56",2021-12-20,18.6354953594676,4.85090547042521,13.39583333,166.06403644212,180.622966121356,2.042055771,171.350555410603,1.3875,0.028904159,-1.30867910949019,289834000,12.44566096,120.1585586,9.443670105,10.3605917,41.1301353322891,0.147355555555556,170.051060638428,43.765034056731,36.3366934257763,172.351851997149,167.078994750977
"57",2021-12-21,17.853707193911,4.86648366854774,13.39583333,165.972828790327,179.893025091509,2.042055771,171.3320693123,1.3875,0.028904159,-1.27662490665605,345790000,12.44566096,120.1585586,9.443670105,10.3605917,46.8694735767638,0.2222,170.091435699463,44.3276807948986,44.3224141029807,172.275975740253,170.417007446289
"58",2021-12-22,16.7442229517509,4.77241337163138,13.39583333,166.119013981678,178.950340266369,2.042055771,171.326226406382,1.3875,0.028904159,-1.18750448304561,400826000,12.44566096,120.1585586,9.443670105,10.3605917,47.8857463115166,0.156328571428571,170.136065673828,42.7399891393268,47.5608598892234,172.22738855685,171.037002563477
"59",2021-12-23,15.7139875840309,4.56188471701709,13.39583333,166.432240101325,177.841914561761,2.042055771,171.321122847921,1.3875,0.028904159,-1.10163562161387,437614000,12.44566096,120.1585586,9.443670105,10.3605917,47.9402209870294,0.431885714285714,170.16363067627,53.5682624889697,68.8215134747049,172.181941817527,171.068496704102
"60",2021-12-27,14.7202113151186,4.50228532909678,13.39583333,166.242815820527,177.475488622832,2.042055771,171.288417338634,1.3875,0.028904159,-1.13340650117308,378926000,12.44566096,120.1585586,9.443670105,10.3605917,45.6571460327015,0.204990909090909,170.182965698242,61.424655146747,67.8915920763126,172.083414476796,169.669494628906
"61",2021-12-28,13.7714393920719,4.39787186460214,13.39583333,166.636052198993,176.340501145733,2.042055771,171.275993143481,1.3875,0.028904159,-1.06628781726511,433564000,12.44566096,120.1585586,9.443670105,10.3605917,47.5631176045307,0.123266666666667,170.201580657959,68.7847382208354,69.6411091114887,172.0276333398,170.660995483398
"62",2021-12-29,12.8668488560483,4.27027467644976,13.39583333,166.573713325703,175.787590385234,2.042055771,171.234904250111,1.3875,0.028904159,-1.11801708050851,397810000,12.44566096,120.1585586,9.443670105,10.3605917,45.0571273383276,0.101375,170.221120758057,61.3896430176849,46.6362278652533,171.916785131507,169.20100402832
"63",2021-12-30,12.0540504370133,4.13411208620948,13.39583333,166.293722545868,175.713430774445,2.042055771,171.183609130949,1.3875,0.028904159,-1.19019819548018,360226000,12.44566096,120.1585586,9.443670105,10.3605917,44.1032731337123,0.200630769230769,170.236630706787,48.4497179459749,29.0718168611825,171.788460253111,168.644500732422
"64",2021-12-31,11.9764070487011,4.03821150192667,13.39583333,165.701930112523,175.790123110133,2.042055771,171.095161331114,1.3875,0.028904159,-1.38694796084738,312396000,12.44566096,120.1585586,9.443670105,10.3605917,40.8755610179796,0.391361538461538,170.243460693359,27.5668484970011,6.99250076456748,171.589579272176,166.716995239258
"65",2022-01-03,11.3763638742509,4.07426777090177,13.16316306,165.777586884078,175.805965667191,2.065402497,171.081484774839,-0.378,0.036834755,-1.23113141849007,375916000,12.38304192,-431.2169312,7.303857425,-2.868635309,48.6223123048807,0.0965,170.301450653076,20.4392534336481,25.2534426751943,171.543105388532,170.404495239258
"66",2022-01-04,10.5717129681272,4.14399802533791,13.16316306,165.396961549595,175.801941343472,2.065402497,171.010999990661,-0.378,0.036834755,-1.32496533019895,305190000,12.38304192,-431.2169312,7.303857425,-2.868635309,43.7920708818556,0.300227272727273,170.324920654297,21.7507349998399,33.0062615597579,171.385415105603,167.522003173828
"67",2022-01-05,10.5153735096853,4.0740702053082,13.16316306,164.786871669236,175.231280186232,2.065402497,170.87923750825,-0.378,0.036834755,-1.63586192181421,240888000,12.38304192,-431.2169312,7.303857425,-2.868635309,39.1886092247055,0.116676923076923,170.321505584717,30.1461586520324,32.1787717211451,171.109790773183,164.356994628906
"68",2022-01-06,11.200725868643,3.98756566148596,13.16316306,164.151329724105,174.576421435563,2.065402497,170.728242662596,-0.378,0.036834755,-1.94878792221238,188930000,12.38304192,-431.2169312,7.303857425,-2.868635309,37.7012072172514,-0.01494,170.304550628662,26.1619748009108,13.3008911218292,170.801720460617,163.253997802734
"69",2022-01-07,11.6475805383691,3.93220339255728,13.16316306,163.262675189083,174.303375531132,2.065402497,170.566376488178,-0.378,0.036834755,-2.22758966856969,142324000,12.38304192,-431.2169312,7.303857425,-2.868635309,36.7479540771668,0.281316666666667,170.309110565186,17.4307275654992,6.81251985352338,170.478280476063,162.554000854492
"70",2022-01-10,13.4481506456382,4.09772432594325,13.16316306,162.113083921064,174.380365480791,2.065402497,170.3865669029,-0.378,0.036834755,-2.50583570108773,54526000,12.38304192,-431.2169312,7.303857425,-2.868635309,35.2821651691336,0.377245454545455,170.323360443115,12.7891706545041,18.2541009881596,170.125641729223,161.485992431641
"71",2022-01-11,13.4421791670774,4.20849391231561,13.16316306,161.810686644745,174.262212220001,2.065402497,170.287070518916,-0.378,0.036834755,-2.38608105121855,117332000,12.38304192,-431.2169312,7.303857425,-2.868635309,44.0106395226193,0.345833333333333,170.38310546875,22.1933400365073,41.513399267839,169.938832230497,165.361999511719
"72",2022-01-12,13.2715048083429,4.08367281394708,13.16316306,161.518636918066,174.165811324122,2.065402497,170.1864750776,-0.378,0.036834755,-2.27742895122259,67302000,12.38304192,-431.2169312,7.303857425,-2.868635309,43.7564923626356,0.305053846153846,170.435200500488,42.3909791071697,67.4054370655106,169.753270210965,165.207000732422
"73",2022-01-13,13.8851351802452,4.15844569609818,13.16316306,160.809125366687,173.66522308302,2.065402497,170.008802393224,-0.378,0.036834755,-2.48487866842828,15114000,12.38304192,-431.2169312,7.303857425,-2.868635309,37.7143672786188,0.66338,170.414405517578,60.1200210010411,71.4412266697738,169.41839704648,161.214004516602
"74",2022-01-14,14.724656612422,4.03637767553425,13.16316306,160.152715992065,173.648332286743,2.065402497,169.852944929759,-0.378,0.036834755,-2.54538371216279,61088000,12.38304192,-431.2169312,7.303857425,-2.868635309,39.786404878091,0.191744444444444,170.382895507812,66.9265885630077,61.9331019537386,169.132891299099,162.138000488281
"75",2022-01-18,15.9254690813463,4.06760037609598,13.16316306,158.922353892944,173.768693775513,2.065402497,169.636401381201,-0.378,0.036834755,-2.82068708959616,-6204000,12.38304192,-431.2169312,7.303857425,-2.868635309,35.3698690823167,0.490728571428571,170.32248046875,57.2583895812577,38.4008401202606,168.732287551195,158.917495727539
"76",2022-01-19,17.3022996303109,3.99134320637484,13.16316306,157.20301782263,174.410029967897,2.065402497,169.372294343388,-0.378,0.036834755,-3.21311920811428,-59446000,12.38304192,-431.2169312,7.303857425,-2.868635309,32.2365219501811,0.25811,170.227470397949,41.1370269440596,23.0771387581795,168.244707489253,156.29899597168
"77",2022-01-20,19.3511318008777,4.18117598271916,13.16316306,154.561964015715,175.176132602938,2.065402497,169.021704271787,-0.378,0.036834755,-3.8534279334589,-131420000,12.38304192,-431.2169312,7.303857425,-2.868635309,27.5821873629862,-0.249542857142857,170.069330291748,22.2914235874623,5.39629188394691,167.5946207535,151.667495727539
"78",2022-01-21,22.2315697993771,4.56802056410138,13.16316306,149.688372435188,177.210324464226,2.065402497,168.499353798506,-0.378,0.036834755,-5.03108296968796,-295392000,12.38304192,-431.2169312,7.303857425,-2.868635309,21.1687561759239,0.124525,169.784975280762,10.0940828674666,1.80881796027352,166.616126032621,142.643005371094
"79",2022-01-24,25.3815180729702,4.92694783233242,13.16316306,146.560313036674,177.685934827095,2.065402497,168.024990482648,-0.378,0.036834755,-5.74476609145574,-139768000,12.38304192,-431.2169312,7.303857425,-2.868635309,25.1186009039767,0.24374,169.495020294189,7.14221806050608,14.2215443372978,165.750552711642,144.544006347656
"80",2022-01-25,28.3064700413066,5.03209456396549,13.16316306,142.750098774979,178.527798869064,2.065402497,167.469762798469,-0.378,0.036834755,-6.60205436430121,-230592000,12.38304192,-431.2169312,7.303857425,-2.868635309,22.2410974853745,0.33988125,169.155380249023,12.0020061068867,19.9756560230888,164.740177798701,139.985992431641
"81",2022-01-26,30.5092841427895,5.23455215614597,13.16316306,139.438984252776,178.660063598786,2.065402497,166.903480318472,-0.378,0.036834755,-7.28730768059927,-326194000,12.38304192,-431.2169312,7.303857425,-2.868635309,21.590401133119,0.29864,168.812545166016,19.4695414751997,24.2114240652124,163.725758965755,138.872497558594
"82",2022-01-27,32.5547543798808,5.24429858765451,13.16316306,136.820731583874,178.321965559681,2.065402497,166.363559855695,-0.378,0.036834755,-7.68011522575426,-248678000,12.38304192,-431.2169312,7.303857425,-2.868635309,23.2517026374483,0.189384615384615,168.469895172119,21.6732581876266,20.8326944745786,162.781121239579,139.637496948242
"83",2022-01-28,34.5795117923421,5.30316988168644,13.16316306,135.434993839804,177.241052913125,2.065402497,165.920281379863,-0.378,0.036834755,-7.55409704180147,-174286000,12.38304192,-431.2169312,7.303857425,-2.868635309,32.0488054053357,0.243708333333333,168.155030212402,29.5516371646865,43.6107929542683,162.043743811602,143.977996826172
"84",2022-01-31,34.486488496012,5.3802654132959,13.16316306,134.947831631396,176.013865756299,2.065402497,165.596582770102,-0.378,0.036834755,-6.92291321828296,-95978000,12.38304192,-431.2169312,7.303857425,-2.868635309,41.3774736954878,0.395406666666667,167.888015289307,44.7315649877107,69.7512075342851,161.554714704751,149.573501586914
"85",2022-02-01,34.0413878770364,5.28742432036795,13.16316306,135.102590426143,173.938007108037,2.065402497,165.311373145032,-0.378,0.036834755,-6.22027199998675,-36758000,12.38304192,-431.2169312,7.303857425,-2.868635309,43.7837396463621,0.239929032258065,167.657870330811,68.6890143968155,92.705042701893,161.148392430216,151.193496704102
"86",2022-02-02,32.7846769197193,5.35342987428419,13.16316306,135.142867705437,172.206779816536,2.065402497,165.020306410512,-0.378,0.036834755,-5.64523040236341,-124088000,12.38304192,-431.2169312,7.303857425,-2.868635309,43.1004524387126,-0.151096,167.429420318604,83.5257416397988,88.1209746832182,160.735220297727,150.612503051758
