"","Date","Close","Daily_ROI","ATR","MACD","ADX","EPS","sentiment_score"
"19",2021-10-27,106.838958740234,-0.00376621950102074,1.90594185714727,-0.0817453329983806,17.5670188525847,0.23,0.176341025641026
"20",2021-10-28,108.961654663086,0.0198681824297131,1.93618316528968,0.0809611688269882,17.1231116936807,0.23,0.163427536231884
"21",2021-10-29,106.791999816895,-0.0199120952494717,1.98506206662265,0.0344372589503621,16.5217421592522,0.23,0.27011724137931
"22",2021-11-01,107.186492919922,0.00369403235920052,1.90968972261057,0.0290639900982228,16.0406937564002,0.23,0.112756164383562
"23",2021-11-02,107.177093505859,-8.76921504421313e-05,1.85781538569441,0.0237731397036782,15.8369634223744,0.23,0.253340425531915
"24",2021-11-03,107.083160400391,-0.000876428930810857,1.81769740936337,0.0118637283918872,15.1082913680527,0.23,0.0929833333333333
"25",2021-11-04,110.633491516113,0.0331548966471269,2.05282471665093,0.285615090830419,16.1143007062965,0.23,0.239096666666667
"26",2021-11-05,110.642906188965,8.50978552926485e-05,2.12624566997046,0.497588809198277,17.5921290743437,0.23,0.0692117647058824
"27",2021-11-08,113.563957214355,0.0264007077001558,2.3232327141136,0.891012871948433,19.6768974419023,0.23,0.147084210526316
"28",2021-11-09,114.38111114502,0.00719553941856454,2.36526283496815,1.25428317345013,21.8405581822684,0.23,0.205864705882353
"29",2021-11-10,111.018600463867,-0.029397429763461,2.47138079270842,1.25636836190283,22.3917905581646,0.23,0.164349275362319
"30",2021-11-11,111.009216308594,-8.45277749335072e-05,2.47398066353825,1.2429358748066,22.9036491929253,0.23,0.0352170731707317
"31",2021-11-12,111.478843688965,0.00423052604087926,2.40125566529234,1.25571048791117,23.0781454314731,0.23,-0.048462962962963
"32",2021-11-15,110.943458557129,-0.00480257162811726,2.37263642658368,1.20870021144594,23.5141284790557,0.23,0.1563175
"33",2021-11-16,110.905906677246,-0.000338477638710644,2.2850103522729,1.15509884531933,23.706101896898,0.23,0.219072972972973
"34",2021-11-17,111.826347351074,0.00829929353092762,2.25865660692993,1.17336542025122,24.2885942520384,0.23,0.213919642857143
"35",2021-11-18,115.893280029297,0.0363682868533182,2.39922416272417,1.49873283169138,25.9031822227122,0.23,0.0984444444444444
"36",2021-11-19,116.710418701172,0.00705078561646055,2.41435839274434,1.80175559417509,27.6620487551157,0.23,0.0593681818181818
"37",2021-11-22,117.170639038086,0.00394326695110592,2.56929752082463,2.05534649656801,29.8732698404545,0.23,0.0963959459459459
"38",2021-11-23,113.986618041992,-0.0271742223327706,2.73665006656725,1.97661009850862,30.0574683427462,0.23,0.0895052631578947
"39",2021-11-24,113.376106262207,-0.00535599520603591,2.73975809292171,1.84369477174408,29.7444508181349,0.23,0.142413513513514
"40",2021-11-26,109.976036071777,-0.0299893011192877,2.82516385677655,1.44731739488012,28.6938158364878,0.23,0.273514285714286
"41",2021-11-29,112.032974243164,0.018703512554719,2.81054378787012,1.28435790935794,27.9557703556707,0.23,0.335763636363636
"42",2021-11-30,110.032402038574,-0.0178569944974206,2.90565216259783,0.982456735897685,26.450584420088,0.23,0.155408333333333
"43",2021-12-01,113.300956726074,0.0297053833865604,3.12478993193201,0.995467794600927,25.9850901754582,0.23,0.274279069767442
"44",2021-12-02,114.305946350098,0.00887008947729528,3.12835122537606,1.07448739413839,25.5528455197305,0.23,0.21086875
"45",2021-12-03,112.079956054688,-0.0194739675973844,3.16453104142427,0.946580590790134,24.3778078364503,0.23,0.390535714285714
"46",2021-12-06,111.901466369629,-0.0015925210121559,3.13439233923733,0.821342971230095,22.7990799755219,0.23,0.266975757575758
"47",2021-12-07,114.888298034668,0.0266916222096061,3.14129553304017,0.952128069113755,22.2343156020903,0.23,0.239575
"48",2021-12-08,114.399871826172,-0.00425131381395094,3.06518514957148,1.00478178935209,21.654687675517,0.23,0.140565517241379
"49",2021-12-09,112.239616394043,-0.0188833728363906,3.02067421471593,0.862256130686944,20.8795233203928,0.23,0.259545283018868
"50",2021-12-10,111.892097473145,-0.00309622334843329,2.97598850366993,0.713042140827042,19.6898864781923,0.23,0.26522
"51",2021-12-13,109.346748352051,-0.0227482474506715,2.94724113092023,0.384962963717626,18.6252206310188,0.23,0.187411627906977
"52",2021-12-14,109.224639892578,-0.00111670864760893,2.85278780676244,0.113792985298275,18.005572618636,0.23,-0.0435297297297297
"53",2021-12-15,113.084938049316,0.0353427409834892,2.93213264431965,0.207985100347145,17.211870842396,0.23,0.320706666666667
"54",2021-12-16,109.940536499023,-0.0278056618726863,3.03325351549539,0.0285766896031276,16.6970304750372,0.23,0.154281818181818
"55",2021-12-17,109.704788208008,-0.00214432545558585,2.92168392501661,-0.131117247324099,16.1391889089192,0.23,0.28641875
"56",2021-12-20,108.403259277344,-0.0118639209092339,2.89555499862899,-0.358565035712374,15.0918646616865,0.23,0.275806666666667
"57",2021-12-21,110.761077880859,0.0217504401549706,2.86118707329314,-0.344590564958764,14.2182283603026,0.23,0.234075
"58",2021-12-22,114.401557922363,0.0328678639749227,2.9673755355404,-0.0393062832516904,14.592673848775,0.23,0.148624324324324
"59",2021-12-23,113.816795349121,-0.00511149134559008,2.88678483034156,0.153676766753065,15.032900194568,0.23,0.267641666666667
"60",2021-12-27,115.721923828125,0.0167385531560622,2.85439202850806,0.455099071871032,15.8255593794764,0.23,0.363628571428571
"61",2021-12-28,115.118324279785,-0.00521594809671788,2.77109272545844,0.637919443000499,16.6644192821617,0.23,0.161758974358974
"62",2021-12-29,114.505302429199,-0.00532514570917519,2.72001621900016,0.724983011297354,17.0325156968344,0.23,0.184905555555556
"63",2021-12-30,113.571578979492,-0.00815441232762448,2.61734762217673,0.710448232507176,17.0229293408588,0.23,0.289208695652174
"64",2021-12-31,113.467842102051,-0.000913405258371358,2.53346465971335,0.68268900269041,17.0794902862112,0.23,0.458836363636364
"65",2022-01-03,121.474998474121,0.070567627124422,2.97766160043283,1.29190790356674,18.9968157410802,0.28,0.124113043478261
"66",2022-01-04,125.813400268555,0.0357143597359899,3.21632708685187,2.10057689607633,21.5983904453683,0.28,0.100886666666667
"67",2022-01-05,119.833976745605,-0.0475261260738987,3.42581708368667,2.23322022004572,22.7564759919389,0.28,0.271473333333333
"68",2022-01-06,121.163772583008,0.0110969849579921,3.46338103823287,2.41777382875986,23.1549197250993,0.28,0.311261111111111
"69",2022-01-07,116.476432800293,-0.038685984125359,3.5636064353074,2.16089529076936,23.0580370933419,0.28,0.246068
"70",2022-01-10,117.90055847168,0.0122267280783614,3.48488935200871,2.04861705626327,22.9521988702321,0.28,-0.0469444444444445
"71",2022-01-11,121.823974609375,0.0332773329367879,3.54181223921083,2.25028278031239,23.561801786823,0.28,-0.312047826086957
"72",2022-01-12,124.709938049316,0.0236896181494255,3.54144884521908,2.61285804900361,24.6701684362546,0.28,0.324622222222222
"73",2022-01-13,131.274108886719,0.0526355071622804,4.14875587304976,3.39078839128662,27.0031299304169,0.28,0.280735714285714
"74",2022-01-14,132.660507202148,0.0105610948509738,4.37720058099281,4.07223238956215,28.3796716487254,0.28,0.1616
"75",2022-01-18,126.218955993652,-0.0485566604888706,4.56103260579715,4.0458641164272,28.9300226983934,0.28,0.08476
"76",2022-01-19,123.55933380127,-0.021071495730931,4.56938114181975,3.76693490570202,28.8652703154885,0.28,0.10792
"77",2022-01-20,121.03173828125,-0.0204565324387785,4.54951388483275,3.30384103922687,28.1720565393875,0.28,0.227216279069767
"78",2022-01-21,117.447845458984,-0.0296111819359107,4.49805634740221,2.6174730151214,26.706105205034,0.28,0.135374285714286
"79",2022-01-24,118.796516418457,0.0114831477257167,4.57692289526682,2.15747782473893,25.0116579852145,0.28,0.326912030075188
"80",2022-01-25,115.514434814453,-0.0276277596595752,4.53698041814417,1.51067761514848,23.4382427096678,0.28,0.247254545454545
"81",2022-01-26,116.080299377441,0.00489864806850515,4.5349214386214,1.03184980792827,21.8081874058518,0.28,0.284853333333333
"82",2022-01-27,109.761344909668,-0.0544360628087891,4.75733964878984,0.140864704466949,21.3291273401524,0.28,0.117539024390244
"83",2022-01-28,110.921401977539,0.0105689035500232,4.78198139781098,-0.466265678351689,21.1690986990311,0.28,0.355044827586207
"84",2022-01-31,115.655906677246,0.0426834192076453,4.78802145397192,-0.558942775132095,20.338676730708,0.28,0.272869642857143
"85",2022-02-01,116.052001953125,0.00342477342713043,4.65755019742783,-0.593585973962519,19.468700511357,0.28,0.103333333333333
"86",2022-02-02,117.089447021484,0.00893948446299464,4.58894399253461,-0.531204418032175,18.1560277475684,0.28,0.0904173913043478
"87",2022-02-03,113.024574279785,-0.0347159615584602,4.59125623520005,-0.8005397206379,17.4022528823605,0.28,0.0137708333333333
"88",2022-02-04,114.137466430664,0.00984646178028514,4.42768343429815,-0.913656726647616,16.7023190789531,0.28,0.2896
"89",2022-02-07,115.354103088379,0.01065939779252,4.31890878850101,-0.894815482573733,15.5588797330944,0.28,0.226484848484848
"90",2022-02-08,116.674476623535,0.0114462641536439,4.16198959275536,-0.764527553699125,14.5549791423624,0.28,0.205168965517241
"91",2022-02-09,118.381553649902,0.0146311093545788,4.05265682746771,-0.517560467107671,13.7857908370972,0.28,0.244477142857143
"92",2022-02-10,117.617622375488,-0.00645312762724237,4.0528568950041,-0.37910999702936,13.7149620260419,0.28,0.131508450704225
"93",2022-02-11,114.128028869629,-0.0296689682666686,4.17632316639949,-0.544689196187221,12.7428041570448,0.28,0.389868965517241
"94",2022-02-14,112.958564758301,-0.0102469491755092,4.11716515832083,-0.761499789067145,12.3296336381073,0.28,0.262133928571429
"95",2022-02-15,117.438423156738,0.039659307003618,4.14913505790099,-0.565319956387555,11.6141305887688,0.28,0.408780952380952
"96",2022-02-16,116.570732116699,-0.00738847658811803,4.05149980952621,-0.474392934474878,10.9497349000974,0.28,0.228461
"97",2022-02-17,112.949127197266,-0.0310678748745268,4.02820337181225,-0.68665058399128,10.4360337182813,0.28,0.177165306122449
"98",2022-02-18,112.524719238281,-0.00375751428555215,3.8913755703331,-0.878980139924636,10.2230189522557,0.28,0.25022
"99",2022-02-22,110.261199951172,-0.0201157514760483,3.85863363821471,-1.20021446289056,10.5936839222345,0.28,0.146207058823529
"100",2022-02-23,109.308639526367,-0.00863912623140795,3.83025132770139,-1.51420384425407,10.9183431474689,0.28,0.16033064516129
"101",2022-02-24,105.517265319824,-0.0346850370013838,4.33272204697417,-2.04539684220609,12.9968211857527,0.28,0.275108
"102",2022-02-25,104.904251098633,-0.00580961058205354,4.26845542129591,-2.48716574608454,14.651609846443,0.28,0.336447945205479
"103",2022-02-28,100.92423248291,-0.0379395360439738,4.38325930896598,-3.12243157748759,16.7008758989843,0.28,0.122276923076923
"104",2022-03-01,101.905082702637,0.00971867900895518,4.34637095924611,-3.50631924464868,18.2364148944614,0.28,0.149295348837209
"105",2022-03-02,103.376365661621,0.0144377779789222,4.17805893908657,-3.64976057980294,19.6622725331188,0.28,0.313692307692308
"106",2022-03-03,102.602996826172,-0.00748109909358452,4.04130550513586,-3.7822439195203,21.0216393218424,0.28,0.143777777777778
"107",2022-03-04,99.0851364135742,-0.0342861370663232,4.08812452146198,-4.12356595455427,22.7729866066945,0.28,0.3077
"108",2022-03-07,93.6432723999023,-0.0549210932198542,4.2003146866269,-4.77810010896719,24.9088122234312,0.28,0.179937931034483
"109",2022-03-08,94.3128967285156,0.0071508001744498,4.20276699817994,-5.18304315975497,26.9356826402872,0.28,0.045512
"110",2022-03-09,98.9813842773438,0.0494999911016052,4.28790513388701,-5.06882525365934,27.9842449143934,0.28,0.152906666666667
"111",2022-03-10,98.0476760864258,-0.00943316965846563,4.18439904593608,-4.99605774412876,28.9891164602326,0.28,0.0188736842105263
"112",2022-03-11,95.6427154541016,-0.0245284817378468,4.15902064564446,-5.07395974301097,30.085081750636,0.28,0.067075
"113",2022-03-14,93.6527099609375,-0.0208066603265677,4.04989993523585,-5.23591804651285,31.3886182995887,0.28,0.097555
"114",2022-03-15,96.2840347290039,0.0280966217546073,4.06511707206128,-5.09323362420831,32.7759172040376,0.28,0.176511904761905
"115",2022-03-16,100.160034179688,0.0402558893755625,4.05837769203554,-4.61420474885297,32.6746535464454,0.28,0.251092307692308
"116",2022-03-17,100.918182373047,0.00756936835703614,3.88898392240697,-4.12583463736524,32.3533123698372,0.28,0.248642
"117",2022-03-18,101.136138916016,0.00215973512248824,3.7567356400556,-3.67880357636322,31.893213774116,0.28,0.226307692307692
"118",2022-03-21,101.325675964355,0.00187407834994802,3.62987236026382,-3.27152211358678,31.4060001319952,0.28,0.120381132075472
"119",2022-03-22,101.439399719238,0.00112235870918664,3.48770133552993,-2.90607266670763,30.6973820038144,0.28,0.178774193548387
"120",2022-03-23,99.8378295898438,-0.0157884424969718,3.43082324245853,-2.71439481788839,30.2380572312965,0.28,0.231572222222222
"121",2022-03-24,102.273361206055,0.0243948774349028,3.36379280990587,-2.33899916845606,29.8115413711014,0.28,0.160528571428571
"122",2022-03-25,101.145622253418,-0.011026712521598,3.26838164432018,-2.10819258841649,29.4154909294916,0.28,0.192125
"123",2022-03-28,100.766540527344,-0.00374788070535015,3.17843210005861,-1.93357637321857,29.3627969702159,0.28,0.2061
"124",2022-03-29,103.533752441406,0.0274616147342241,3.18358190692164,-1.55398748926972,28.0802488858185,0.28,0.219311111111111
"125",2022-03-30,101.145622253418,-0.023066199492188,3.14774904333508,-1.42938564374452,26.9724452887554,0.28,0.2767525
"126",2022-03-31,98.8048553466797,-0.0231425429453935,3.12327585824637,-1.50220166452591,26.599056249964,0.28,0.253414285714286
"127",2022-04-01,97.4117736816406,-0.0140993239669358,3.15334986263902,-1.65326116788167,26.743995484698,0.31,0.167880555555556
"128",2022-04-04,99.3071136474609,0.01945699060993,3.11629109861855,-1.60157683656639,26.8785819169511,0.31,0.260390322580645
"129",2022-04-05,97.1369323730469,-0.0218532307979283,3.07511136855364,-1.71595170045707,27.2933871556103,0.31,0.390202564102564
"130",2022-04-06,95.8860092163086,-0.0128779355717576,3.04364137305469,-1.88579537326841,28.2130580738662,0.31,0.219484615384615
"131",2022-04-07,95.2605361938477,-0.00652308952654335,2.93319071349903,-2.0472685161714,29.0819711560152,0.31,0.154294117647059
"132",2022-04-08,94.0949020385742,-0.0122362753963663,2.83062887610537,-2.24343317879617,30.0067882317906,0.31,0.333693333333333
"133",2022-04-11,92.4648971557617,-0.0173229882543932,2.78954597771263,-2.50158613100521,31.3236431197854,0.31,0.267988
"134",2022-04-12,92.3417053222656,-0.00133230920366001,2.77373593383481,-2.68516188220566,31.622813387325,0.31,0.441183333333333
"135",2022-04-13,96.1892776489258,0.0416666804368884,2.89917632172893,-2.49146005572366,30.9436736737099,0.31,0.311343333333333
"136",2022-04-14,93.2135543823242,-0.030936122396744,3.10974716446824,-2.54868629207523,29.3975340546337,0.31,-0.0151129032258065
"137",2022-04-18,93.6021118164062,0.00416846494757972,3.0480503132471,-2.53348076977916,28.2267595484796,0.31,0.0764173913043478
"138",2022-04-19,94.2465286254883,0.00688463963661423,2.94811506930244,-2.44128956646054,27.1396117927651,0.31,0.165052380952381
"139",2022-04-20,93.8295440673828,-0.004424402300932,2.87968693224989,-2.37450275292349,25.4944964412706,0.31,0.14592
"140",2022-04-21,92.5501937866211,-0.0136348342462685,2.89331452734086,-2.39717347408288,24.4831624390661,0.31,0.354897777777778
"141",2022-04-22,90.6737899780273,-0.0202744449451926,2.85113897388836,-2.5373018531801,24.1803082873168,0.31,0.258148837209302
"142",2022-04-25,91.2044677734375,0.00585260410465649,2.77136128409759,-2.5758406525178,24.160153745161,0.31,0.11755
"143",2022-04-26,87.9160385131836,-0.0360555720627935,2.80829471096589,-2.83900540036653,24.5953286511851,0.31,0.197293023255814
"144",2022-04-27,85.5373840332031,-0.0270559788658331,2.78031383535529,-3.20258548440182,25.5977402660476,0.31,0.2102375
"145",2022-04-28,90.2378540039062,0.0549522296459117,2.9838049817683,-3.07597870945143,25.0321176060006,0.31,0.211142647058824
"146",2022-04-29,88.0676727294922,-0.0240495665413333,2.96156536396823,-3.11485135256946,24.5068965645283,0.31,0.146809230769231
"147",2022-05-02,88.854248046875,0.00893148749143013,2.95512939405843,-3.04706349661636,24.43653642074,0.31,0.249582222222222
"148",2022-05-03,88.7310485839844,-0.00138653430307156,2.84829331808902,-2.96905686011314,24.371202001508,0.31,0.352853846153846
"149",2022-05-04,90.9675750732422,0.025205680818039,2.9257626289976,-2.69569277413576,23.4456583228742,0.31,0.223537037037037
"150",2022-05-05,87.328483581543,-0.040004270629059,3.03966757414488,-2.74109638390004,22.8095359370037,0.31,0.123290322580645
"151",2022-05-06,86.8356781005859,-0.00564312422185687,2.9992226479802,-2.78474356514326,22.5182662659898,0.31,0.220179487179487
"152",2022-05-09,82.7322540283203,-0.0472550472573317,3.09772470403753,-3.1145437776924,23.1385496083476,0.31,0.0978756756756757
"153",2022-05-10,84.1727142333984,0.0174111079408648,3.07885488731394,-3.22253237483787,23.6672649691925,0.31,0.0688222222222222
"154",2022-05-11,83.2345199584961,-0.0111460618021758,3.04644122399752,-3.34525651846441,24.2351488532752,0.31,0.170372222222222
"155",2022-05-12,83.1018371582031,-0.00159408380512227,3.01972757198359,-3.41386971456596,25.3577375600783,0.31,0.241245714285714
"156",2022-05-13,86.2007293701172,0.0372902972772386,3.0524587876475,-3.18151691723283,24.9364066920306,0.31,0.21164
"157",2022-05-16,85.6795196533203,-0.00604646527477715,2.96100883078154,-3.00479550736037,24.5408967603646,0.31,0.081525
"158",2022-05-17,88.4372634887695,0.0321867331493886,2.95799729102922,-2.61210491722663,23.2992792713819,0.31,0.194881818181818
"159",2022-05-18,85.7932434082031,-0.029897126802235,2.9464006789361,-2.48559275283965,22.7719217079876,0.31,0.20485
"160",2022-05-19,85.4899826049805,-0.00353478655399175,2.90787931690941,-2.38233943737657,22.5195779811686,0.31,0.215104347826087
"161",2022-05-20,86.0301666259766,0.00631868207871911,2.98515376629538,-2.23120219495564,21.8844115309934,0.31,0.314078571428571
"162",2022-05-23,86.7124938964844,0.00793125594507194,2.8572196194815,-2.0329323544434,21.2946141129736,0.31,0.1456
"163",2022-05-24,84.0779495239258,-0.0303825233732022,2.85485280465856,-2.06458849938073,21.4260095596304,0.31,0.197864516129032
"164",2022-05-25,85.6795196533203,0.0190486344929093,2.79985477657299,-1.93810166814767,21.0319940657118,0.31,0.0879961538461538
"165",2022-05-26,86.238655090332,0.00652589369401357,2.75758589085873,-1.77231227356644,20.4611372602758,0.31,0.171542857142857
"166",2022-05-27,88.8637084960938,0.030439405658774,2.75150405357209,-1.4128170371977,19.0917035844989,0.31,0.225492105263158
"167",2022-05-31,90.3136596679688,0.0163165728328649,2.72555017683068,-0.999395125623067,18.6730707149938,0.31,0.443007692307692
"168",2022-06-01,89.7924499511719,-0.0057711061506428,2.70212681423123,-0.705677934411668,18.0042983303604,0.31,0.260990909090909
"169",2022-06-02,91.2992401123047,0.0167808113260324,2.69526867977416,-0.347315929190856,17.2944000992818,0.31,0.224566666666667
"170",2022-06-03,88.8637084960938,-0.0266763624014291,2.73560708438434,-0.256877382471259,16.3238256452971,0.31,0.0622275862068965
"171",2022-06-06,88.2382583618164,-0.00703830781836923,2.72094210370525,-0.23298705165071,15.7991761915279,0.31,0.276388888888889
"172",2022-06-07,88.9300537109375,0.00784008390424495,2.6680640782732,-0.156428479121814,14.8193575478401,0.31,0.35922
"173",2022-06-08,88.5794067382812,-0.00394295244435594,2.59865545800655,-0.122635869071786,14.3443804979338,0.31,3.75000000000028e-05
"174",2022-06-09,86.0964965820312,-0.0280303317404921,2.59580337338531,-0.292829524726926,13.7230989927147,0.31,0.21363
"175",2022-06-10,84.0400390625,-0.0238854959396855,2.56066343853829,-0.586882937129019,13.9086301000757,0.31,-0.03696
"176",2022-06-13,81.0738220214844,-0.0352952839397144,2.62550835329792,-1.04719984257203,15.0881764671008,0.31,0.146896
"177",2022-06-14,82.6279983520508,0.0191698909933535,2.59569124577531,-1.27193321114946,15.7163825343322,0.31,0.139995238095238
"178",2022-06-15,84.4664916992188,0.0222502466940413,2.58763575155313,-1.28685095984888,15.5007608249894,0.31,0.245311538461538
"179",2022-06-16,80.5195922851562,-0.0467273984589915,2.72079126172052,-1.59872606140641,16.1044654780304,0.31,0.138011764705882
"180",2022-06-17,80.9768600463867,0.00567896270029622,2.63872797213327,-1.78837635020483,16.6753564595578,0.31,-0.0570769230769231
"181",2022-06-21,82.8345565795898,0.0229410788728899,2.63737844183307,-1.76839008550128,16.3285149458823,0.31,0.29200243902439
"182",2022-06-22,80.8911285400391,-0.0234615614521154,2.6123078004251,-1.88761003413929,16.428691544888,0.31,0.184761764705882
"183",2022-06-23,80.1385192871094,-0.00930397766124824,2.5720172204452,-2.01954195670604,17.0025787342266,0.31,0.129361904761905
"184",2022-06-24,81.8533325195312,0.0213981147602476,2.55365880864168,-1.96309848198017,16.6241348394319,0.31,0.136305263157895
"185",2022-06-27,81.7961654663086,-0.000698408378290716,2.46788234450842,-1.90106522845508,16.1054585541237,0.31,0.229546666666667
"186",2022-06-28,80.3481063842773,-0.0177032636404906,2.45968316138213,-1.94631380014641,16.0030026065153,0.31,0.249876666666667
"187",2022-06-29,79.6907806396484,-0.00818097369320869,2.37109260859387,-2.01202098779355,16.2056785897158,0.31,0.278957692307692
"188",2022-06-30,77.8806915283203,-0.0227139086453817,2.44193863514169,-2.1849665369929,17.2244998908428,0.31,0.1227875
"189",2022-07-01,73.3555068969727,-0.0581040633120486,2.64654107946177,-2.6565486724903,18.9613911666899,0.36,0.191316666666667
"190",2022-07-05,72.5076446533203,-0.0115582630332466,2.6793374732199,-3.06338353116291,20.9750918785946,0.36,0.208171428571429
"191",2022-07-06,71.9836730957031,-0.00722643191793704,2.65943694963719,-3.38901673806775,22.7785727459112,0.36,0.240186842105263
"192",2022-07-07,76.832763671875,0.0673637558023046,2.83693542956606,-3.21869915634053,22.6312795238065,0.36,0.264229545454545
"193",2022-07-08,77.6520614624023,0.0106633908683316,2.79761199357152,-2.98322203458807,22.0966279500654,0.36,0.280088679245283
"194",2022-07-11,75.3656539916992,-0.0294442597871037,2.78083130726146,-2.94712605897385,21.8272577331616,0.36,0.4291
"195",2022-07-12,75.3561248779297,-0.000126438414116081,2.75572258025209,-2.88602041126941,21.1598164126399,0.36,0.25466875
"196",2022-07-13,77.4424591064453,0.0276863258546707,2.75077997620514,-2.63882527405507,20.4562015301105,0.36,0.151512195121951
"197",2022-07-14,79.7098236083984,0.0292780540302395,2.79450432320118,-2.23420940543724,19.0236682556922,0.36,0.184716279069767
"198",2022-07-15,81.5770416259766,0.0234251931951508,2.75616942766474,-1.74278973026961,18.2342714934905,0.36,0.420833333333333
"199",2022-07-18,79.6240921020508,-0.0239399405151253,2.74370965533969,-1.49370430883869,17.2989264401972,0.36,0.112092857142857
"200",2022-07-19,82.0724334716797,0.0307487508490643,2.74438719068938,-1.08622035875759,16.552580104539,0.36,0.0232571428571429
"201",2022-07-20,82.4630355834961,0.00475923638783282,2.65995787379426,-0.723428829304041,15.9510460294032,0.36,0.241995
"202",2022-07-21,83.6348037719727,0.0142096174387143,2.56522787683388,-0.337471862938557,15.7377300335594,0.36,0.267911111111111
"203",2022-07-22,82.2343826293945,-0.0167444781289416,2.5174120137349,-0.142952600231794,15.2865927718734,0.36,0.13259375
"204",2022-07-25,82.2153472900391,-0.000231476649387052,2.4104079884196,0.00955913237028483,14.7935985724619,0.36,0.145883333333333
"205",2022-07-26,80.4243087768555,-0.0217847223446637,2.4049545255927,-0.0139354215700109,13.8855794389104,0.36,0.46679375
"206",2022-07-27,83.4823989868164,0.0380244512694028,2.4699802711213,0.211766188776437,13.7385440496193,0.36,0.161626315789474
"207",2022-07-28,84.4160079956055,0.0111833035480509,2.44121721127425,0.460660577198823,13.8391557089079,0.36,0.237365384615385
"208",2022-07-29,84.2921524047852,-0.00146720502143105,2.36347227995521,0.6405333919122,14.1274964563017,0.36,0.0045
"209",2022-08-01,82.2248611450195,-0.0245253110851665,2.47909217174827,0.609247737225843,13.2731773861155,0.36,0.22161
"210",2022-08-02,81.9771728515625,-0.003012328509989,2.52929404064647,0.558034579948227,12.400222273462,0.36,0.16904375
"211",2022-08-03,82.415397644043,0.00534569291958831,2.49901572549367,0.54650904609727,11.5896210974267,0.36,0.281153333333333
"212",2022-08-04,84.2350006103516,0.0220784345926179,2.45048624269474,0.676404559097946,11.4632857122707,0.36,0.15205652173913
"213",2022-08-05,85.5211029052734,0.015268027371081,2.47755354128004,0.873061288717906,12.176769097304,0.36,0.263748
"214",2022-08-08,83.7777099609375,-0.0203855292449513,2.49520263132615,0.878113576607404,12.3506841909362,0.36,0.210190196078431
"215",2022-08-09,81.1769104003906,-0.031044051714466,2.55514182651894,0.664593739478832,11.530849316135,0.36,0.312556
"216",2022-08-10,84.4731597900391,0.04060575074107,2.60807808102819,0.752681069227776,11.2938375593134,0.36,0.252754166666667
"217",2022-08-11,85.2829360961914,0.00958619646956582,2.5803389178386,0.877715336966574,11.7836833115084,0.36,0.407844827586207
"218",2022-08-12,86.5595092773438,0.0149686823600033,2.52055606471653,1.0675091015038,12.3391830531466,0.36,0.200990909090909
"219",2022-08-15,87.2359008789062,0.00781418017742319,2.47252921749683,1.25799973878435,13.029127994458,0.36,0.257980357142857
"220",2022-08-16,85.6925735473633,-0.017691424241555,2.50006341149684,1.26979392970688,13.031013728466,0.36,0.221552631578947
